"E E   ",200,9999,4,0,2021,2,0,0,2021-01-19 00:00:00.000,NULL,NULL,NULL,0,1.0,0.0,0.0,1,2021-01-22 00:00:00.000,0,5,0,J,RSRCH EXPLOR SEMINAR,"                              ","Undergraduate Research Exploration Seminar                                                                              ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",201,9999,4,0,2021,4,0,0,2020-09-15 00:00:00.000,NULL,NULL,NULL,0,1.0,0.0,0.0,1,2020-09-21 00:00:00.000,0,0,0,J,"COMPUTER HW SKILLS  ","                              ","Computer Hardware Skills                                                                                                ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E E   ",205,9999,4,0,2021,4,0,0,2009-11-17 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2021-03-11 00:00:00.000,0,0,0,J,"INTRO SIGNAL COND   ","                              ","Introduction to Signal Conditioning                                                                                     ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"1 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E E   ",215,9999,4,0,2022,1,0,0,1999-03-15 00:00:00.000,NULL,NULL,2004-01-28 00:00:00.000,0,4.0,0.0,0.0,1,2021-03-15 00:00:00.000,0,0,0,J,"INTRO TO E E        ","                              ","Fundamentals of Electrical Engineering                                                                                  ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"E E   ",233,9999,4,0,2018,4,0,0,1992-02-03 00:00:00.000,NULL,NULL,NULL,0,5.0,0.0,0.0,1,2018-03-22 00:00:00.000,0,0,0,J,"CIRCUIT THEORY      ","                              ","Circuit Theory                                                                                                          ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",235,9999,4,0,2016,2,0,0,1992-03-31 00:00:00.000,2015-11-24 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2015-11-24 00:00:00.000,0,0,0,J,"CT LINEAR SYSTEMS   ","                              ","Continuous Time Linear Systems                                                                                          ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,35.00,69330,"            ","      ",943081,"9 ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",241,9999,4,0,2021,4,0,0,2021-03-16 00:00:00.000,NULL,NULL,NULL,0,2.0,0.0,0.0,1,2021-04-23 00:00:00.000,0,0,0,J,PROGRAMMING SIG PROC,"                              ","Programming for Signal and Information Processing Applications                                                          ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",242,9999,4,0,2022,1,0,0,2021-03-16 00:00:00.000,NULL,NULL,NULL,0,5.0,0.0,0.0,1,2021-11-10 00:00:00.000,0,0,0,J,"SIGNAL PROCESSING I ","                              ","Signal Processing I                                                                                                     ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",271,9999,4,0,2016,2,0,0,1991-12-06 00:00:00.000,2015-11-24 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2015-11-24 00:00:00.000,0,0,0,J,"DIGITAL CIR & SYSTE ","                              ","Digital Circuits and Systems                                                                                            ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",280,9999,4,0,2022,2,0,0,2021-11-16 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2021-11-19 00:00:00.000,0,0,0,J,"EXPLORING DEVICES   ","                              ","Exploring Devices                                                                                                       ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",299,9999,4,0,2014,1,0,0,NULL,2013-10-15 00:00:00.000,NULL,NULL,0,1.0,5.0,10.0,2,2013-10-16 00:00:00.000,0,0,0,J,"INTRO TPCS E E      ","CHG TITLES, MAX CREDITS       ","Introductory Topics in Electrical Engineering                                                                           ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0," "," ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"E E   ",321,9999,4,0,2021,4,0,0,2020-06-02 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2020-08-03 00:00:00.000,0,0,0,J,COMPUTE FUNDAMENTALS,"                              ","Computing Fundamentals                                                                                                  ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E E   ",331,9999,4,0,1996,4,0,0,1991-12-06 00:00:00.000,1995-12-27 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2015-07-23 00:00:00.000,0,0,0,J,"DEVICES/CIRCUITS I  ","CHANGE DESCRIPTION            ","Devices and Circuits I                                                                                                  ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",332,9999,4,0,1995,4,0,0,1991-12-06 00:00:00.000,1995-05-22 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2015-07-23 00:00:00.000,0,0,0,J,"DEVICES/CIRCUITS II ","CHANGE DESCRIPTION            ","Devices and Circuits II                                                                                                 ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",341,9999,4,0,1999,1,0,0,1991-12-06 00:00:00.000,1998-09-28 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2015-07-23 00:00:00.000,0,0,0,J,"DT LINEAR SYSTEMS   ","CHG CONTACT HOURS             ","Discrete Time Linear Systems                                                                                            ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,35.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",342,9999,4,0,2021,4,0,0,2021-03-16 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2021-05-04 00:00:00.000,0,0,0,J,SIGNAL PROCESSING II,"                              ","Signal Processing II                                                                                                    ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",351,9999,4,0,2022,4,0,0,1991-12-06 00:00:00.000,NULL,NULL,NULL,0,5.0,0.0,0.0,1,2022-01-26 00:00:00.000,0,0,0,J,"ENERGY SYSTEMS      ","                              ","Energy Systems                                                                                                          ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",361,9999,4,0,2021,4,0,0,1991-12-06 00:00:00.000,2006-03-29 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2021-06-18 00:00:00.000,0,0,0,J,"APPL EM             ","                              ","Applied Electromagnetics                                                                                                ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",371,9999,4,0,2016,1,0,0,2014-09-16 00:00:00.000,2015-06-02 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2016-08-22 00:00:00.000,0,0,0,J,"DIGITAL DESIGN      ","                              ","Design of Digital Circuits and Systems                                                                                  ","      ",0,0,371,"E E   ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"1 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",393,9999,4,0,2020,4,0,0,2013-06-04 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2020-04-22 00:00:00.000,0,0,0,J,"ADV TECH COMM       ","                              ","Advanced Technical Communication                                                                                        ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",398,9999,4,0,2008,2,0,0,2008-03-18 00:00:00.000,NULL,NULL,NULL,0,1.0,0.0,0.0,1,2008-03-19 00:00:00.000,0,0,0,J,"PROFESSIONAL ISSUES ","                              ","Introduction to Professional Issues                                                                                     ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0," "," ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",399,9999,4,0,2014,1,0,0,NULL,2013-10-15 00:00:00.000,NULL,NULL,0,1.0,5.0,10.0,2,2013-10-16 00:00:00.000,0,0,0,J,"SPEC TPCS ELEC ENGR ","CHG CREDITS                   ","Special Topics in Electrical Engineering                                                                                ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0," "," ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",400,9999,4,0,2001,4,0,0,1987-01-29 00:00:00.000,2001-02-21 00:00:00.000,NULL,NULL,0,1.0,5.0,10.0,2,2015-07-23 00:00:00.000,0,0,0,J,"ADV TOPICS E E      ","CHANGE CREDITS                ","Advanced Topics in Electrical Engineering                                                                               ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,61030,"            ","      ",943081,"9 ",0," "," ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",406,9999,4,0,2021,1,0,0,2006-04-28 00:00:00.000,NULL,NULL,NULL,0,3.0,0.0,0.0,1,2020-09-21 00:00:00.000,0,0,0,J,TEACHING ENGINEERING,"                              ","Teaching Engineering                                                                                                    ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",414,9999,4,0,2019,4,0,0,2016-06-07 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2019-06-06 00:00:00.000,0,0,0,J,"ENG INNOV HLTH      ","                              ","Engineering Innovation in Health                                                                                        ","      ",0,0,414,"M E   ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",416,9999,4,0,2022,1,0,0,1997-10-23 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2021-11-01 00:00:00.000,0,0,0,J,"RANDOM SIGNALS      ","                              ","Random Signals for Communications and Signal Processing                                                                 ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",417,9999,4,0,2018,1,0,0,1971-06-03 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2017-06-15 00:00:00.000,0,0,0,J,"MOD WIRELESS COMMS  ","                              ","Modern Wireless Communications                                                                                          ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",418,9999,4,0,2022,1,0,0,1971-06-03 00:00:00.000,NULL,NULL,NULL,0,3.0,0.0,0.0,1,2021-03-11 00:00:00.000,0,0,0,J,NETWK SECR & CRYPTOG,"                              ","Network Security and Cryptography                                                                                       ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",419,9999,4,0,2018,4,0,0,1991-03-28 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2018-06-11 00:00:00.000,0,0,0,J,"INTRO COMP NETWORKS ","                              ","Introduction to Computer-Communication Networks                                                                         ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",420,9999,4,0,1998,1,0,0,1997-10-23 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,1997-11-02 00:00:00.000,0,0,0,J,"DESIGN IN COMM      ","                              ","Design in Communications                                                                                                ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",421,9999,4,0,2022,1,0,0,2017-11-14 00:00:00.000,NULL,NULL,NULL,0,3.0,0.0,0.0,1,2021-03-11 00:00:00.000,0,0,0,J,"QUANTUM MECH ENGRS  ","                              ","Quantum Mechanics for Engineers                                                                                         ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",423,9999,4,0,2022,1,0,0,2009-11-17 00:00:00.000,NULL,NULL,NULL,0,3.0,0.0,0.0,1,2021-03-12 00:00:00.000,0,0,0,J,"INTRO SYNTH BIO     ","                              ","Introduction to Synthetic Biology                                                                                       ","      ",0,0,423,"E E   ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",424,9999,4,0,2011,4,0,0,2009-11-17 00:00:00.000,2011-08-16 00:00:00.000,NULL,NULL,0,3.0,0.0,0.0,1,2016-03-21 00:00:00.000,0,0,0,J,"ADV SYNTHETIC BIO   ","EMAIL PREQ CHG, CHG DESC      ","Advanced Systems and Synthetic Biology                                                                                  ","      ",0,0,424,"BIOEN ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",425,9999,4,0,2021,4,0,0,2009-11-17 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2021-03-12 00:00:00.000,0,0,0,J,"LAB SYNTH BIO       ","                              ","Laboratory Methods in Synthetic Biology                                                                                 ","      ",0,0,425,"E E   ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",433,9999,4,0,1992,4,0,0,NULL,1992-02-28 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2015-07-17 00:00:00.000,0,0,0,J,"ANALOG CKT DESIGN   ","CHG TITLES, CRS, DESC         ","Analog Circuit Design                                                                                                   ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",436,9999,4,0,2013,1,0,0,1974-09-26 00:00:00.000,2012-05-31 00:00:00.000,NULL,NULL,0,4.0,0.0,0.0,1,2012-05-31 00:00:00.000,0,0,0,J,"MEDICAL INSTRUMENTN ","EMAIL PREQ CHG                ","Medical Instrumentation                                                                                                 ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",437,9999,4,0,2018,2,0,0,2018-04-17 00:00:00.000,NULL,NULL,NULL,0,5.0,0.0,0.0,1,2018-04-19 00:00:00.000,0,0,0,J,"INTEGRATED SYSTEMS  ","                              ","Integrated Systems Capstone                                                                                             ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",438,9999,4,0,2016,2,0,0,2015-12-15 00:00:00.000,NULL,NULL,NULL,0,5.0,0.0,0.0,1,2015-12-20 00:00:00.000,0,0,0,J,"INSTRMT DESIGN PROJ ","                              ","Instrumentation Design Project Capstone                                                                                 ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0," "," ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",440,9999,4,0,2022,1,0,0,1998-06-23 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2022-01-19 00:00:00.000,0,0,0,J,INTRO DGTL IMAG SYST,"                              ","Introduction to Digital Imaging Systems                                                                                 ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,35.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",442,9999,4,0,2022,1,0,0,1972-03-02 00:00:00.000,NULL,NULL,NULL,0,3.0,0.0,0.0,1,2021-12-07 00:00:00.000,0,0,0,J,"DIG SIG & FILTERING ","                              ","Digital Signals and Filtering                                                                                           ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,35.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
